Date,Postal_Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property
15/02/2019,Dublin 15,Dublin,391000,No,No,Second-Hand Dwelling house /Apartment
15/02/2019,Dublin 15,Dublin,280000,No,No,Second-Hand Dwelling house /Apartment
15/02/2019,Dublin 15,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment
15/02/2019,Dublin 15,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment
15/02/2019,Dublin 15,Dublin,251101,No,No,Second-Hand Dwelling house /Apartment
15/02/2019,Dublin 15,Dublin,321585,No,Yes,New Dwelling house /Apartment
15/02/2019,Dublin 15,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 15,Dublin,665000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 15,Dublin,304000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 15,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 15,Dublin,202000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 15,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 15,Dublin,27500,No,No,Second-Hand Dwelling house /Apartment
19/02/2019,Dublin 15,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
19/02/2019,Dublin 15,Dublin,295154,No,Yes,New Dwelling house /Apartment
19/02/2019,Dublin 15,Dublin,295154,No,Yes,New Dwelling house /Apartment
19/02/2019,Dublin 15,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment
19/02/2019,Dublin 15,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
20/02/2019,Dublin 15,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment
20/02/2019,Dublin 15,Dublin,331000,No,No,Second-Hand Dwelling house /Apartment
20/02/2019,Dublin 15,Dublin,302800,No,No,Second-Hand Dwelling house /Apartment
20/02/2019,Dublin 15,Dublin,334802,No,Yes,New Dwelling house /Apartment
21/02/2019,Dublin 15,Dublin,247000,No,No,Second-Hand Dwelling house /Apartment
21/02/2019,Dublin 15,Dublin,295154,No,Yes,New Dwelling house /Apartment
22/02/2019,Dublin 15,Dublin,599118,No,Yes,New Dwelling house /Apartment
22/02/2019,Dublin 15,Dublin,255000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 15,Dublin,295154,No,Yes,New Dwelling house /Apartment
22/02/2019,Dublin 15,Dublin,221000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 15,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment
25/02/2019,Dublin 15,Dublin,635286,No,No,Second-Hand Dwelling house /Apartment
25/02/2019,Dublin 15,Dublin,230434,No,No,Second-Hand Dwelling house /Apartment
25/02/2019,Dublin 15,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
25/02/2019,Dublin 15,Dublin,287500,No,No,Second-Hand Dwelling house /Apartment
26/02/2019,Dublin 15,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment
26/02/2019,Dublin 15,Dublin,352500,No,No,Second-Hand Dwelling house /Apartment
26/02/2019,Dublin 15,Dublin,300000,Yes,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 15,Dublin,427312,No,Yes,New Dwelling house /Apartment
27/02/2019,Dublin 15,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 15,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 15,Dublin,744500,No,Yes,New Dwelling house /Apartment
27/02/2019,Dublin 15,Dublin,458149,No,Yes,New Dwelling house /Apartment
28/02/2019,Dublin 15,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 15,Dublin,475000,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 15,Dublin,430000,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 15,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 15,Dublin,368000,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 15,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 15,Dublin,577000,No,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 15,Dublin,272400,No,Yes,New Dwelling house /Apartment
01/03/2019,Dublin 15,Dublin,735683,No,Yes,New Dwelling house /Apartment
01/03/2019,Dublin 15,Dublin,925000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 15,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 15,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 15,Dublin,1575000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 15,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 15,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment
05/03/2019,Dublin 15,Dublin,444934,No,Yes,New Dwelling house /Apartment
05/03/2019,Dublin 15,Dublin,135000,No,No,Second-Hand Dwelling house /Apartment
05/03/2019,Dublin 15,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
05/03/2019,Dublin 15,Dublin,312000,No,No,Second-Hand Dwelling house /Apartment
06/03/2019,Dublin 15,Dublin,205000,Yes,No,Second-Hand Dwelling house /Apartment
06/03/2019,Dublin 15,Dublin,216500,No,No,Second-Hand Dwelling house /Apartment
06/03/2019,Dublin 15,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment
06/03/2019,Dublin 15,Dublin,244000,No,No,Second-Hand Dwelling house /Apartment
06/03/2019,Dublin 15,Dublin,227500,No,No,Second-Hand Dwelling house /Apartment
06/03/2019,Dublin 15,Dublin,271000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 15,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 15,Dublin,286344,No,Yes,New Dwelling house /Apartment
07/03/2019,Dublin 15,Dublin,345000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 15,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 15,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,233000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,345500,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 15,Dublin,1526000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 15,Dublin,308370,No,Yes,New Dwelling house /Apartment
11/03/2019,Dublin 15,Dublin,290749,No,Yes,New Dwelling house /Apartment
11/03/2019,Dublin 15,Dublin,416000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 15,Dublin,375000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 15,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 15,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
12/03/2019,Dublin 15,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment
12/03/2019,Dublin 15,Dublin,455000,No,No,Second-Hand Dwelling house /Apartment
12/03/2019,Dublin 15,Dublin,299556,No,Yes,New Dwelling house /Apartment
12/03/2019,Dublin 15,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,295154,No,Yes,New Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,290749,No,Yes,New Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,295154,No,Yes,New Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,334802,No,Yes,New Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 15,Dublin,696035,No,Yes,New Dwelling house /Apartment
14/03/2019,Dublin 15,Dublin,468500,No,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 15,Dublin,290000,Yes,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 15,Dublin,290000,Yes,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 15,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 15,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,290749,No,Yes,New Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,422000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,316000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,130000,Yes,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,264000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 15,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
19/03/2019,Dublin 15,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
19/03/2019,Dublin 15,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
19/03/2019,Dublin 15,Dublin,455400,No,No,Second-Hand Dwelling house /Apartment
